price,accommodates,neighbourhood,bedrooms,beds,bathrooms,review_scores_rating,property_type,room_type,last_scraped
55.0,1,Bushwick,1.0,1.0,1.0,,House,Private room,2018-03-05
46.0,2,Hamilton Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
210.0,4,Park Slope,2.0,3.0,1.0,100.0,House,Entire home/apt,2018-03-05
165.0,2,Greenpoint,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
120.0,4,East Harlem,1.0,2.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
650.0,16,East Village,4.0,8.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
110.0,2,Lower East Side,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
150.0,5,Prospect Heights,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
250.0,3,East Village,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
200.0,2,West Brighton,1.0,1.0,1.0,,House,Private room,2018-03-05
400.0,6,Hamilton Heights,3.0,3.0,1.5,100.0,Apartment,Entire home/apt,2018-03-05
75.0,2,East Flatbush,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
125.0,3,Bedford-Stuyvesant,1.0,3.0,1.0,,Apartment,Private room,2018-03-05
110.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
125.0,3,Carroll Gardens,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
117.0,2,Hamilton Heights,0.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-05
180.0,2,Upper East Side,0.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Red Hook,0.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
65.0,2,East Flatbush,1.0,2.0,1.0,,Apartment,Private room,2018-03-05
100.0,4,Ridgewood,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
99.0,2,The Rockaways,0.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
70.0,2,Bushwick,1.0,1.0,1.5,96.0,Apartment,Private room,2018-03-05
86.0,2,Clinton Hill,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
100.0,4,Rego Park,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
120.0,3,Ditmars / Steinway,1.0,2.0,1.0,97.0,Townhouse,Entire home/apt,2018-03-05
199.0,3,Astoria,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
190.0,3,Chelsea,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
270.0,4,Williamsburg,0.0,3.0,1.0,93.0,Loft,Entire home/apt,2018-03-05
350.0,4,West Village,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
225.0,2,Williamsburg,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
160.0,2,East Village,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
125.0,6,Bedford-Stuyvesant,2.0,1.0,1.0,93.0,Townhouse,Entire home/apt,2018-03-05
130.0,2,East Village,1.0,1.0,1.0,89.0,Apartment,Private room,2018-03-05
60.0,2,Bushwick,1.0,1.0,1.0,40.0,Apartment,Private room,2018-03-05
95.0,4,Flatbush,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
199.0,6,Bushwick,2.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
130.0,4,Bedford-Stuyvesant,1.0,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-05
119.0,4,Midtown,1.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
60.0,2,Bushwick,1.0,1.0,2.0,98.0,Apartment,Private room,2018-03-05
30.0,1,Washington Heights,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
350.0,6,Williamsburg,2.0,3.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
125.0,1,Clinton Hill,1.0,1.0,2.0,,Apartment,Private room,2018-03-05
65.0,3,Kensington,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
150.0,4,Morningside Heights,1.0,3.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
60.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
49.0,1,Bushwick,0.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
71.0,3,Gravesend,1.0,2.0,1.0,60.0,Apartment,Entire home/apt,2018-03-05
180.0,4,East Village,1.0,2.0,1.0,74.0,Apartment,Private room,2018-03-05
30.0,1,Upper West Side,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
116.0,3,Flushing,1.0,2.0,1.0,96.0,House,Private room,2018-03-05
140.0,4,Williamsburg,1.0,1.0,1.0,100.0,Condominium,Entire home/apt,2018-03-05
550.0,14,East Village,3.0,7.0,1.0,67.0,Apartment,Entire home/apt,2018-03-04
270.0,5,Williamsburg,1.0,4.0,1.0,96.0,Loft,Entire home/apt,2018-03-05
119.0,5,Harlem,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
124.0,3,Boerum Hill,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
359.0,2,Soho,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Williamsburg,1.0,1.0,1.0,88.0,Apartment,Private room,2018-03-04
100.0,1,Upper East Side,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
140.0,2,Chelsea,0.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
84.0,3,Harlem,0.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
149.0,1,Brooklyn Heights,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
73.0,1,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
65.0,1,Greenpoint,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
250.0,4,Upper West Side,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
130.0,3,Sunnyside,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
160.0,4,Hamilton Heights,1.0,3.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
63.0,2,Bedford-Stuyvesant,0.0,1.0,1.0,88.0,Other,Entire home/apt,2018-03-05
70.0,2,Williamsburg,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
330.0,4,West Village,2.0,2.0,1.0,67.0,Apartment,Entire home/apt,2018-03-05
85.0,2,Flatbush,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
395.0,6,Clinton Hill,3.0,3.0,2.0,96.0,House,Entire home/apt,2018-03-05
50.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-05
715.0,12,The Rockaways,5.0,8.0,4.5,,Vacation home,Entire home/apt,2018-03-05
140.0,3,Chinatown,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
100.0,2,Lefferts Garden,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
215.0,2,Greenwich Village,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
70.0,1,Morningside Heights,1.0,1.0,1.0,,Apartment,Shared room,2018-03-05
115.0,2,Lower East Side,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
50.0,2,Crotona,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
89.0,2,Lefferts Garden,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
150.0,4,Bedford-Stuyvesant,2.0,2.0,1.0,100.0,House,Entire home/apt,2018-03-04
125.0,3,Williamsburg,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
161.0,2,Brooklyn Navy Yard,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
135.0,4,Harlem,2.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
285.0,4,Williamsburg,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
100.0,3,Concourse,0.0,2.0,1.0,75.0,Apartment,Entire home/apt,2018-03-05
250.0,4,West Village,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
150.0,2,Hell's Kitchen,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
125.0,2,Boerum Hill,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
209.0,6,Harlem,2.0,3.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
150.0,1,Flushing,1.0,1.0,1.0,90.0,Bed and breakfast,Private room,2018-03-05
32.0,4,Midwood,1.0,4.0,2.0,95.0,Apartment,Shared room,2018-03-04
300.0,6,Windsor Terrace,3.0,3.0,2.0,100.0,House,Entire home/apt,2018-03-04
85.0,2,Astoria,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
195.0,4,Midtown East,1.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
352.0,6,Noho,2.0,4.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
45.0,1,Sunset Park,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
225.0,4,Hell's Kitchen,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
144.0,2,Greenpoint,1.0,1.0,1.0,96.0,Loft,Private room,2018-03-04
60.0,6,Bedford-Stuyvesant,1.0,3.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
150.0,2,Hell's Kitchen,0.0,1.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
275.0,5,Harlem,1.0,3.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
41.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,91.0,Apartment,Private room,2018-03-04
87.0,2,Hell's Kitchen,1.0,1.0,0.5,,Apartment,Private room,2018-03-04
115.0,3,The Rockaways,1.0,2.0,1.0,94.0,Bungalow,Private room,2018-03-05
230.0,4,Upper West Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
129.0,2,Harlem,1.0,1.0,2.0,96.0,Townhouse,Private room,2018-03-04
60.0,2,Bushwick,1.0,1.0,1.0,98.0,Guest suite,Private room,2018-03-04
70.0,3,Williamsburg,3.0,3.0,2.0,90.0,Apartment,Entire home/apt,2018-03-05
55.0,2,Washington Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
274.0,7,The Rockaways,1.0,4.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
69.0,1,Hell's Kitchen,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
65.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,93.0,Townhouse,Private room,2018-03-04
278.0,4,Murray Hill,1.0,3.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
100.0,2,Midtown,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
60.0,1,Williamsburg,3.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
60.0,2,Ditmars / Steinway,1.0,1.0,1.0,100.0,House,Private room,2018-03-04
70.0,2,Midwood,1.0,1.0,1.0,20.0,Apartment,Private room,2018-03-04
30.0,1,Upper West Side,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
150.0,2,Clinton Hill,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
99.0,2,Hamilton Heights,0.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
195.0,1,West Village,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
79.0,2,Morningside Heights,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
47.0,1,Hamilton Heights,1.0,1.0,1.5,90.0,Apartment,Private room,2018-03-04
70.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,100.0,House,Private room,2018-03-06
500.0,2,Upper East Side,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
90.0,2,Williamsburg,1.0,1.0,2.0,100.0,Apartment,Private room,2018-03-04
100.0,2,Williamsburg,1.0,1.0,1.0,60.0,Other,Private room,2018-03-04
210.0,3,West Village,2.0,2.0,1.0,100.0,Townhouse,Entire home/apt,2018-03-04
70.0,2,Sheepshead Bay,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
180.0,4,Hamilton Heights,1.0,3.0,1.5,87.0,Condominium,Entire home/apt,2018-03-04
165.0,4,Astoria,2.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
215.0,4,Greenpoint,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
150.0,2,Astoria,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
180.0,6,Flushing,2.0,1.0,1.0,93.0,Villa,Private room,2018-03-04
200.0,4,Midtown,0.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
90.0,2,Bushwick,1.0,1.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
77.0,3,Windsor Terrace,1.0,1.0,1.0,85.0,Other,Entire home/apt,2018-03-04
60.0,2,Washington Heights,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
90.0,3,Astoria,0.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
100.0,6,Williamsburg,2.0,3.0,1.0,88.0,Other,Private room,2018-03-04
90.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
50.0,2,Crown Heights,1.0,1.0,1.0,96.0,Other,Private room,2018-03-05
250.0,4,East Village,2.0,2.0,1.0,96.0,Townhouse,Entire home/apt,2018-03-04
90.0,3,Chinatown,1.0,2.0,1.0,97.0,Apartment,Private room,2018-03-04
90.0,2,Tribeca,1.0,1.0,1.5,100.0,Apartment,Private room,2018-03-05
275.0,8,Alphabet City,3.0,4.0,2.0,87.0,Apartment,Entire home/apt,2018-03-04
299.0,6,East Village,2.0,3.0,1.0,76.0,Other,Entire home/apt,2018-03-04
185.0,2,Downtown Brooklyn,1.0,1.0,1.5,100.0,Apartment,Entire home/apt,2018-03-04
220.0,5,Tribeca,2.0,2.0,1.0,93.0,Other,Entire home/apt,2018-03-05
46.0,1,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
570.0,6,Hell's Kitchen,2.0,3.0,2.0,83.0,Other,Entire home/apt,2018-03-05
55.0,2,Crown Heights,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
399.0,3,West Village,1.0,2.0,1.0,100.0,Loft,Entire home/apt,2018-03-04
90.0,2,Fort Greene,0.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-04
50.0,2,Jamaica,1.0,1.0,1.0,96.0,House,Private room,2018-03-05
59.0,1,Jamaica,1.0,1.0,1.0,99.0,Apartment,Private room,2018-03-04
99.0,1,Whitestone,1.0,1.0,1.0,100.0,Townhouse,Private room,2018-03-04
190.0,5,Hell's Kitchen,2.0,4.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
250.0,3,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
225.0,4,Gramercy Park,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
105.0,3,Upper East Side,2.0,2.0,1.0,100.0,Other,Entire home/apt,2018-03-04
85.0,4,Bushwick,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
40.0,2,University Heights,1.0,1.0,1.0,84.0,House,Private room,2018-03-04
200.0,3,Lower East Side,1.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
69.0,2,Hell's Kitchen,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-04
45.0,1,Upper East Side,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
55.0,1,Lower East Side,1.0,1.0,1.0,84.0,Other,Shared room,2018-03-04
200.0,3,Brooklyn Heights,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
207.0,2,Hamilton Heights,1.0,1.0,1.5,,Apartment,Private room,2018-03-04
57.0,4,Jamaica,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
100.0,2,Hell's Kitchen,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
32.0,4,Bedford-Stuyvesant,1.0,4.0,1.0,100.0,Hostel,Shared room,2018-03-04
32.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,,Hostel,Shared room,2018-03-04
99.0,3,Williamsburg,2.0,1.0,1.0,99.0,Apartment,Private room,2018-03-05
146.0,2,East Village,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
185.0,12,Lindenwood,3.0,6.0,2.0,98.0,Serviced apartment,Entire home/apt,2018-03-05
42.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,87.0,Apartment,Private room,2018-03-04
50.0,1,Flushing,1.0,1.0,1.0,100.0,House,Private room,2018-03-05
100.0,2,Hell's Kitchen,1.0,1.0,1.0,88.0,Apartment,Private room,2018-03-04
65.0,2,Whitestone,1.0,2.0,1.0,96.0,Townhouse,Entire home/apt,2018-03-04
226.0,4,Park Slope,1.0,3.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
147.0,6,Clinton Hill,2.0,3.0,1.0,,Loft,Entire home/apt,2018-03-04
60.0,2,Morningside Heights,1.0,1.0,2.0,,Apartment,Private room,2018-03-04
300.0,8,Windsor Terrace,3.0,4.0,3.0,,House,Entire home/apt,2018-03-04
30.0,1,Bushwick,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
500.0,4,Lower East Side,1.0,2.0,2.0,,Other,Shared room,2018-03-04
165.0,3,Chinatown,1.0,2.0,1.0,,Apartment,Shared room,2018-03-05
390.0,4,Battery Park City,2.0,2.0,2.0,,Condominium,Entire home/apt,2018-03-04
80.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
150.0,3,Park Slope,0.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
169.0,3,Upper East Side,0.0,2.0,1.0,85.0,Apartment,Entire home/apt,2018-03-05
69.0,2,Lower East Side,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
120.0,4,Astoria,1.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
60.0,1,Lower East Side,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
1150.0,16,Midtown East,7.0,11.0,4.5,97.0,Townhouse,Entire home/apt,2018-03-04
90.0,2,Astoria,1.0,1.0,1.0,80.0,Other,Entire home/apt,2018-03-05
99.0,2,Crown Heights,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
190.0,4,Midtown East,2.0,1.0,1.0,,Condominium,Private room,2018-03-05
399.0,16,Bushwick,5.0,6.0,4.0,,Apartment,Entire home/apt,2018-03-04
90.0,2,Crown Heights,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
40.0,1,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
60.0,1,Williamsburg,1.0,1.0,1.0,94.0,House,Private room,2018-03-04
50.0,2,Bensonhurst,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
165.0,2,Financial District,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
60.0,2,Williamsburg,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
75.0,3,Hamilton Heights,0.0,1.0,1.0,60.0,Apartment,Entire home/apt,2018-03-04
117.0,2,Brooklyn Heights,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
200.0,2,Chelsea,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
180.0,4,Upper East Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
125.0,1,Upper East Side,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
85.0,4,Harlem,2.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
200.0,1,Hillcrest,1.0,1.0,1.0,,House,Private room,2018-03-04
104.0,2,Clinton Hill,1.0,2.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
165.0,3,Alphabet City,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
160.0,2,Greenpoint,1.0,1.0,2.0,98.0,Apartment,Entire home/apt,2018-03-05
125.0,2,Morningside Heights,1.0,1.0,1.0,86.0,Apartment,Entire home/apt,2018-03-04
350.0,4,Hell's Kitchen,2.0,2.0,2.0,100.0,Apartment,Entire home/apt,2018-03-04
170.0,2,Nolita,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
50.0,2,Crown Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
155.0,2,Williamsburg,0.0,1.0,1.0,96.0,Other,Entire home/apt,2018-03-04
36.0,2,Bayside,1.0,1.0,1.5,82.0,House,Private room,2018-03-04
150.0,2,Harlem,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
345.0,6,Hell's Kitchen,2.0,3.0,1.0,82.0,Apartment,Entire home/apt,2018-03-05
60.0,2,East Harlem,0.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
90.0,2,Marble Hill,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
140.0,2,Alphabet City,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-04
68.0,2,Bushwick,3.0,1.0,1.0,,Apartment,Private room,2018-03-04
85.0,1,Astoria,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-04
150.0,2,Financial District,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
47.0,1,Morningside Heights,1.0,2.0,1.0,,Apartment,Private room,2018-03-04
35.0,3,Flushing,1.0,3.0,1.0,80.0,House,Shared room,2018-03-04
60.0,1,Lower East Side,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
124.0,2,East Harlem,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
60.0,3,Flatbush,1.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
69.0,2,Bushwick,1.0,1.0,1.5,100.0,Apartment,Private room,2018-03-05
85.0,2,Roosevelt Island,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
500.0,16,Crown Heights,7.0,9.0,2.0,100.0,Apartment,Entire home/apt,2018-03-05
85.0,2,Crown Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
260.0,6,Lower East Side,2.0,2.0,2.0,80.0,Apartment,Entire home/apt,2018-03-04
65.0,1,Chinatown,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
150.0,3,Hamilton Heights,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
100.0,1,East Village,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
250.0,4,Chelsea,2.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
75.0,7,Ridgewood,2.0,4.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
150.0,6,Prospect Heights,3.0,5.0,2.0,,Apartment,Private room,2018-03-04
80.0,1,East Village,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
35.0,1,Hunts Point,0.0,1.0,1.0,,House,Private room,2018-03-04
100.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
85.0,5,Flushing,1.0,2.0,1.0,83.0,House,Entire home/apt,2018-03-04
70.0,2,Crown Heights,0.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
275.0,2,Upper West Side,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
65.0,2,Bushwick,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
140.0,5,Alphabet City,2.0,2.0,1.0,88.0,Apartment,Entire home/apt,2018-03-06
110.0,1,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
160.0,4,Carroll Gardens,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
38.0,2,Bayside,0.0,1.0,1.5,69.0,House,Private room,2018-03-04
300.0,6,Kips Bay,1.0,4.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
42.0,1,Flatbush,1.0,1.0,1.0,,Apartment,Shared room,2018-03-04
59.0,2,Hell's Kitchen,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
65.0,2,Fort Greene,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
80.0,1,Morningside Heights,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
80.0,1,Bushwick,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
90.0,4,Canarsie,1.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-05
165.0,2,Williamsburg,1.0,1.0,2.0,100.0,Apartment,Private room,2018-03-04
165.0,2,Upper East Side,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
150.0,2,Bushwick,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
200.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
125.0,4,Fort Greene,1.0,2.0,1.0,,Apartment,Private room,2018-03-04
65.0,2,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
70.0,2,Astoria,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
38.0,1,Crown Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
275.0,6,East Village,2.0,3.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
75.0,2,Williamsburg,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
400.0,5,Times Square/Theatre District,2.0,3.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
90.0,4,Bedford-Stuyvesant,0.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
150.0,4,West Village,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
121.0,3,Upper East Side,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
120.0,3,Sheepshead Bay,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
200.0,4,Harlem,2.0,3.0,1.5,,Townhouse,Private room,2018-03-04
66.0,1,Harlem,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
120.0,2,Westchester Village,2.0,2.0,1.0,100.0,House,Private room,2018-03-05
80.0,2,Crown Heights,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
230.0,2,Dyker Heights,2.0,2.0,2.0,,House,Private room,2018-03-05
133.0,4,Williamsburg,1.0,2.0,2.0,100.0,Apartment,Entire home/apt,2018-03-05
139.0,3,Bedford-Stuyvesant,2.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
43.0,2,Washington Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
100.0,2,Lefferts Garden,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
45.0,1,Clinton Hill,1.0,1.0,1.0,,Other,Private room,2018-03-05
110.0,4,Williamsburg,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Upper East Side,1.0,1.0,1.0,91.0,Apartment,Private room,2018-03-05
85.0,2,Washington Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
56.0,1,East Harlem,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
180.0,4,Upper East Side,1.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
105.0,2,Astoria,0.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
130.0,2,East Village,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
85.0,2,Long Island City,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
65.0,1,Park Slope,2.0,2.0,1.5,100.0,Townhouse,Private room,2018-03-05
75.0,2,Upper East Side,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-06
150.0,4,Chinatown,2.0,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-05
80.0,3,Brighton Beach,1.0,3.0,1.0,94.0,Apartment,Private room,2018-03-04
